label,text
0,"I will never do this again. This company is full of crooks. Do not waste your money. They will tell you everything to get in and sign up. But once you show up they have any excuse to deny you and can away with it because its in the fine print. So I would highly recommend you call your hotel and ask them questions. Even ask them if they heard of vegas hot spots. Your answer will be NO. No-one has heard about them. So please do some research before you are taking a loss like I did. All we had was the vegas one hour limo tour ride. Which turned out to be 1000$ ride because I was denied to all their venues and which was totally legal because it says in there fine print \""you can be denied for anything\"" which forfeits all your money. \nPlease don't waste your time. Call your hotel first they have insurance for these things and will tell you they've never heard of VHS AND TO NEVER BUY FROM 3RD PARTY IN VEGAS!!!"
2,"Service was good, coffee was great. But why did I only give it 3 stars??? food was just average ol breakfast food. Anything special about that average ol breakfast? They put a partial branch of rosemary in ur biscuit for garnishment. Thats it.... \n\nPlease note the food wasn't horrible.... it was edible but just very plain... nothing to get that excited about. If you are really hungry... prob not worth the wait time. Had higher expectations for as much hype as this place gets."
4,Love this place!  Please get a tempest machine.
2,"Nice location, cool view from the second floor.  Very simple, great for a sunday morning brunch.  Food is what you expect."
2,"Ok, to ALL the hipsters and east end snobs... everything can't be oh so trendy and veganese.  I say that with love, as I have my foothold in the trendy hipster scene as well.   Dunnings is GREAT.  Great Pittsburgh fare at reasonable prices, since when did $10 become too much for a burger?  I highly recommend anything fried or on a bun from Dunnings, you will not be disappointed.   When it comes to the dinner selections, I think it just depends on the cook in the kitchen.  The service is friendly, the decor is old school but well maintained.   I just get so frustrated with a lot of these comments because it seems like a lot of the yelpers excpect gold dust when they spend upwards of $5."
1,"Slow service, did not keep me in the loop.  I showed up for my 1030 apt time on Saturday for oil change, filter, inspection and tire balance and rotation.  It took 3 hours and then I had to confront the service advisor regarding the terribly slow service.  He apologized twice but did nothing else.  I then showed up home to find out they didn't rotate the tires.  Worst of all they didn't bother to explain why.  Tempe Acura, I won't be back, I knew there was a reason I didn't buy my Acura from there either."
3,"The Wynn is the overindulgent 1980's of strip casinos. It's gorgeous, and although you aren't snorting coke off of silver trays and shitting in gold gilded toilets, you are shitting in the nicest bathrooms on the strip. Wynn, a once prolific art collector, had opened an art gallery here in 2006. I LOVED THIS ART GALLERY, and I loved it because it fully displayed Steve Wynn's self-cock suckery, his utter love and admiration for himself... from the monumentally sized diamond encrusted portrait that Warhol did of him that he appropriately displayed next to his Rembrandt and Renoir, to the curation that was done by him via tape recorded anecdotes of his experiences buying art (which only vaguely related to the art itself), the Wynn is really Steve's swan song, a final over-the-top dedication to his dying self. The Wynn gallery has sadly closed, but rather than moving the gallery, Wynn has scattered its ashes around the casino, so while you're getting completely hammered and handing your money over to the Wynn Empire, you can still participate in the unabashed cock suckery that once was the Steven Wynn Art Gallery."
2,"visited Settebello yesterday for a to-go lunch order.  I went with the \""settebello\"" pizza ($13.50) - sausage, pancetta, mushrooms and pine nuts.  After ordering, walked down to Rocket Fizz to pick-up a few \""artisan\"" sodas.  Returned just in time to pick up pizza and go my way.\n\nI felt the pizza was undercooked - very slight charring on the top of the pizza crust,  The mozzarella was not melted, a boatload of pine nuts, yet very light on mushroom..  Still, the flavors were there - especially liked the sausage and the pancetta.  I'm hoping this is simply a \"" working out the kinks\"" situation yet I wonder since at the time I entered the restaurant, I only saw 3 customers - what happens when there are 30 customers ???\n\nI'll return"
0,"I would give it zero star if I could because of food safety reason. My husband and I went here for brunch. He ordered a grilled pork banh mi stuffed with some suspiciously bright-colored meat, pickled veggies, and raw cilantro. I got a breakfast sandwich with cooked eggs, ham, and cheese on croissant. Later that day, my husband started to feel sick - lack of appetite, light headed, and slight diarrhea. The diarrhea was getting much worse that night and the symptoms lasted for 2 days after we put him on anti-diarrhea medicines. We believe it was due to food poisoning from the banh mi since we ate otherwise the same food that day. We had banh mi regularly in other places and we never had any issue. This place charged less for a reason. I feel grossly sick when I think about the who-knows-what meat like stuff and RAW veggies. Beware of the food safety issues here!"
4,Amazing ice cream. Spoke with owner and you can tell he has a passion for what he is doing. Small independent business thriving down the street from a Ben & Jerrys...love to see this. Pop in a gran a cone or chocolate covered bacon.
1,"I love the Two Hippies restaurants. And I love breakfast. So I REALLY wanted to love this place. BUT I just can't. Love the decor and the friendly service. And the menu looked awesome. The main menu item is breakfast in either a burrito or 'bowl' form. I ordered a bowl with the flour tortilla on the side expecting to get a burrito sized tortilla since that's what I would have gotten if ordering the burrito. Got me? Instead I got one taco sized tortilla.  And I do mean ONE TACO SIZED. Tiny. Really??!! Hmmmm. Should've ordered the burrito I guess. I was the only one in the restaurant and was sweating profusely as they did not have the AC running on this very hot day. Hmmmm... Guess they're trying to save money since it's dead in there??!!  After horking down my greasy mediocre plate, hurrying to escape the heat, I was left wondering what would make me come back here out of all the other wonderful choices we have in this area. And, sadly, the answer is nothing. I love supporting locally owned businesses and especially love all the hippies locations. Except for this one.  Bummer."
